지점명,닉네임,작성리뷰수,작성시간,방문일,방문횟수,인증수단,좋아요수,리뷰내용,감정,근거
이수역점,everyones,"1,357",23.5.25.목,점심에 방문,3번째 방문,영수증,0,맛,긍정,맛
이수역점,Uebdk4,634,23.4.14.금,점심에 방문,1번째 방문,영수증,0,볶음밥 존맛탱,긍정,존맛탱
이수역점,김기흥,"1,481",23.8.3.목,저녁에 방문,6번째 방문,영수증,0,커피맛이 좋다,긍정,커피맛이 좋다
이수역점,코람대오1998,"1,809",23.5.31.수,저녁에 방문,1번째 방문,영수증,0,울동네맛집,긍정,울동네맛집
이수역점,서성교,"1,272",23.4.28.금,점심에 방문,2번째 방문,결제내역,0,맛나게 먹었습니다,긍정,맛나게 먹었습니다
이수역점,악성,"1,508",23.6.24.토,점심에 방문,1번째 방문,영수증,0,살 게 많아요,긍정,살 게 많아요
이수역점,cci****,50,23.1.26.목,점심에 방문,1번째 방문,결제내역,0,"매장에서도 불은면을 먹을줄 몰랐습니다.탕수육은 잡내를 없애기위해서인지 생강맛이 너무 많이 났구요.. 그래도 짜장면보단 먹을만 했어요. 믿고가는 체인점이였는데 정말 돈아까운 점심이였어요.짜장면이 너무 안비벼져서 먹다 말았고, 정말 환불받고싶었는데 직원분이 친절해서 참고 나왔어요. 손님도 꽤 많은 지점같았는데 좀더 맛있는 음식으로 판매해주시면 감사하겠습니다",부정,돈아까운
이수역점,han****,95,23.3.31.금,점심에 방문,2번째 방문,영수증,0,양도많고 가성비 좋아요 탕수육도 찹쌀로 맛있어요,긍정,가성비 좋아요
이수역점,쥬니야,"1,462",23.5.20.토,저녁에 방문,1번째 방문,결제내역,0,굿,긍정,굿
이수역점,everyones,"1,357",23.2.23.목,점심에 방문,1번째 방문,영수증,0,"행사해서 아이들과 갔어요.
ㅇ행사 자주했음 좋겠어요",긍정,행사해서
이수역점,조약돌3694,"4,698",23.5.20.토,점심에 방문,2번째 방문,결제내역,0,모처럼 이용,긍정,모처럼 이용
이수역점,유빈맘2839,"1,770",23.4.27.목,저녁에 방문,2번째 방문,영수증,0,맛있어요~,긍정,맛있어요~
이수역점,goc****,988,23.6.24.토,점심에 방문,1번째 방문,영수증,0,공간이 넓어요,긍정,공간이 넓어요
이수역점,psy****,"3,582",23.5.26.금,점심에 방문,7번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,장선영5,"1,081",23.5.25.목,저녁에 방문,2번째 방문,영수증,0,친절해요,긍정,친절해요
이수역점,bvl****,829,23.5.23.화,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,found,393,23.2.22.수,저녁에 방문,1번째 방문,영수증,0,늘 친절하고 맛있어요,긍정,맛있어요
이수역점,연아8214,"1,224",23.6.6.화,점심에 방문,3번째 방문,영수증,0,젛아요우좋아요,긍정,좋아요
이수역점,Ernie Park,459,23.6.8.목,저녁에 방문,1번째 방문,영수증,0,탕수육 최고입니다,긍정,최고입니다
이수역점,psj 블루,953,23.2.9.목,점심에 방문,1번째 방문,영수증,0,맛도 있고 많아서 좋아요.,긍정,좋아요
이수역점,펭수 사랑,"2,177",23.1.8.일,점심에 방문,1번째 방문,영수증,0,양이 푸짐하고 가성비 좋아요,긍정,가성비 좋아요
이수역점,sh9721,"1,812",23.4.1.토,점심에 방문,4번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,닉네임설정은어려워,738,23.1.7.토,저녁에 방문,1번째 방문,결제내역,0,맛은 있는데 짬뽕맛이 좀 바뀐거같은 느낌이네요,부정,바뀐거같은
이수역점,장선영5,"1,081",23.3.5.일,점심에 방문,1번째 방문,영수증,0,가성비가 좋아요,긍정,가성비
이수역점,공주맘방배,"2,532",23.2.22.수,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,Gold Ok,560,23.1.18.수,점심에 방문,1번째 방문,영수증,0,군만둔 맛있어요,긍정,맛있어요
이수역점,psy****,"3,582",23.4.15.토,밤에 방문,6번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,psy****,"3,582",23.4.14.금,점심에 방문,5번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,onion16,"1,532",23.4.11.화,저녁에 방문,8번째 방문,영수증,0,"전에 같지않고 맛이없고, 짜네요",부정,맛이없고
이수역점,추강자하31,981,23.3.21.화,저녁에 방문,2번째 방문,영수증,0,??,부정,??
이수역점,seemaw5,337,23.4.2.일,저녁에 방문,2번째 방문,영수증,0,굳,긍정,굳
이수역점,돼지아빠42,861,22.12.27.화,밤에 방문,30번째 방문,영수증,0,맛있게 잘 먹었습니다.,긍정,맛있게
이수역점,방글이8942,"1,174",22.10.5.수,점심에 방문,1번째 방문,영수증,0,이수역점 홍콩반점은 처음이다... 그럭저럭 맛나요...체인점이라 맛 보장이지만....,긍정,그럭저럭 맛나요
이수역점,모이세59,"1,572",23.6.11.일,점심에 방문,2번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,민지아빠51,865,23.3.19.일,점심에 방문,1번째 방문,결제내역,0,굿,긍정,굿
이수역점,바니버니부니,"1,563",22.11.19.토,점심에 방문,1번째 방문,영수증,0,친절하셔서 애들이랑 잘 먹고 왔어요!,긍정,친절하셔서
이수역점,봄빛햇살88,499,23.6.8.목,저녁에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,포비4,109,23.2.23.목,점심에 방문,1번째 방문,영수증,0,맛있어요.,긍정,맛있어요
이수역점,팬오브팬,807,23.2.23.목,저녁에 방문,2번째 방문,영수증,0,맛,긍정,맛
이수역점,유빈맘2839,"1,770",23.2.9.목,점심에 방문,1번째 방문,영수증,0,맛있어요~,긍정,맛있어요
이수역점,gomjirac,800,23.7.15.토,저녁에 방문,2번째 방문,영수증,0,대대만족,긍정,대대만족
이수역점,쭈니쭈니5056,"3,205",23.2.1.수,점심에 방문,6번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,밝아양,"6,973",23.4.2.일,점심에 방문,8번째 방문,영수증,0,굿,긍정,굿
이수역점,조약돌3694,"4,698",22.12.28.수,저녁에 방문,1번째 방문,영수증,0,탕수육.오래만에 들름,긍정,오래만에 들름
이수역점,마리아 페드라사,"2,485",22.12.3.토,저녁에 방문,1번째 방문,영수증,0,짜장면에 소스도 많이 없고 면이 불어 나왔어요 ㅡ.ㅡ,부정,소스도 많이 없고
이수역점,sh9721,"1,812",22.10.9.일,점심에 방문,2번째 방문,영수증,0,"홍 : 홍콩가서 밀수 하던 친구가
콩 : 콩밥먹고 나온날 찾아갔던
반 : 반쯤 친구에게 미쳐있던 동생은
점 : 점점더 멀어져 갔다",부정,밀수
이수역점,vaiollet,550,23.1.6.금,저녁에 방문,1번째 방문,영수증,0,so-so,부정,so-so
이수역점,이유애드,823,23.2.16.목,점심에 방문,1번째 방문,영수증,0,매워요,부정,매워요
이수역점,도서관황,751,23.4.29.토,저녁에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,찐찐찐이야,"1,519",22.11.5.토,점심에 방문,4번째 방문,영수증,0,친절하고 정말 맛있어요,긍정,정말 맛있어요
이수역점,연아8214,"1,224",23.4.23.일,점심에 방문,2번째 방문,영수증,0,굳궂좋아여,긍정,좋아여
이수역점,닉네임오,580,22.8.26.금,저녁에 방문,1번째 방문,영수증,0,"역시 홍콩반점
탕수육 쵝5
짬뽕도 맛있어요",긍정,맛있어요
이수역점,추강자하31,981,23.1.3.화,저녁에 방문,1번째 방문,영수증,0,????,부정,????
이수역점,쑤기짱이다,794,23.3.4.토,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,청은바이,158,22.10.14.금,저녁에 방문,1번째 방문,영수증,0,양도 많고 쟁반짜장 맛있네요,긍정,맛있네요
이수역점,하하2657,"1,368",23.1.1.일,점심에 방문,3번째 방문,영수증,0,굿,긍정,굿
이수역점,fgfgfgf65,877,22.10.6.목,저녁에 방문,1번째 방문,영수증,0,"매운짜장 맛있어요~
추천",긍정,맛있어요
이수역점,hon****,669,22.12.25.일,저녁에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,eg****,60,23.1.28.토,저녁에 방문,2번째 방문,영수증,0,탕수육 맛나요,긍정,맛나요
이수역점,후후후6759,558,22.11.17.목,저녁에 방문,2번째 방문,영수증,0,Good 👍,긍정,Good
이수역점,행복뿜뿜뿜,797,22.8.21.일,점심에 방문,1번째 방문,영수증,0,물가 올랐지만 가성비있네요. 짬뽕에 해물류가 줄어서 그런지 예전맛이 아닌거 같아요.,긍정,가성비있네요
이수역점,바벨지연,"1,257",22.8.18.목,점심에 방문,1번째 방문,영수증,0,맛이 변했나봐요. 내 입맛이 변했나,부정,맛이 변했나봐요
이수역점,밝아양,"6,973",23.1.4.수,점심에 방문,7번째 방문,영수증,0,굿,긍정,굿
이수역점,fan****,38,22.9.7.수,저녁에 방문,1번째 방문,영수증,0,탕수육이 참 양도 많고 맛있어요~,긍정,맛있어요
이수역점,WAVE84,"1,869",22.11.29.화,저녁에 방문,2번째 방문,영수증,0,굿,긍정,굿
이수역점,참감동이네,755,22.9.27.화,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,나는야프로,"1,905",22.8.16.화,점심에 방문,1번째 방문,영수증,0,요즘 물가가 너무 올랐는데 홍콩반점은 가성비가 좋네요,긍정,가성비가 좋네요
이수역점,sh9721,"1,812",22.10.15.토,점심에 방문,3번째 방문,영수증,0,좋네요,긍정,좋네요
이수역점,형민이,101,22.9.11.일,저녁에 방문,1번째 방문,영수증,0,걍 그럭저럭 먹었네요..,부정,그럭저럭
이수역점,로아978,32,22.7.6.수,저녁에 방문,1번째 방문,영수증,0,짬뽕류는 시키지 마세요 특히 볶음짬뽕은 최악입니다! 과장 없이 간장에다 그냥 비빈 맛이에요... 다른 지점에서 먹는맛이랑은 아예 다른맛이니까 타지점 맛 생각하고 가지 마세요 특히 불향은 아예 기대하지마시길... 이렇게 맛없는데 본사에서 그냥 장사하게 두는게 더 신기할지경이네요...,부정,최악입니다
이수역점,고르딕또47,"1,469",23.3.14.화,점심에 방문,3번째 방문,영수증,0,,,
이수역점,자즈아,"1,488",22.11.4.금,점심에 방문,14번째 방문,영수증,0,짜장면도 깔끔하고 탕수육은 항상 맛남,긍정,항상 맛남
이수역점,zza****,235,22.10.25.화,저녁에 방문,2번째 방문,결제내역,0,굿,긍정,굿
이수역점,고래의사랑,164,22.7.14.목,저녁에 방문,1번째 방문,영수증,0,복층이라 천장이 낮아서 불편하고 화장실도 밖으로 나가야해서 불편하지만 음식맛있고 양많아서 종종 가는곳이예요,긍정,음식맛있고
이수역점,구하96,244,22.9.11.일,점심에 방문,1번째 방문,영수증,0,맛도굿굿,긍정,맛도굿굿
이수역점,미소22,"1,589",22.11.8.화,점심에 방문,2번째 방문,영수증,0,2층은 층고가 낮아서 불편 할 수 있음,부정,불편 할 수 있음
이수역점,형민이,101,22.10.13.목,저녁에 방문,2번째 방문,영수증,0,좋아요~,긍정,좋아요~
이수역점,20b****,454,22.10.5.수,저녁에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,jou****,"1,321",23.2.7.화,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,sup****,839,22.9.25.일,저녁에 방문,18번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,puhaha410,"1,198",22.11.5.토,점심에 방문,1번째 방문,영수증,0,잡내 안나고 맛있으나 전체적으로 좀 짜다,부정,좀 짜다
이수역점,psy****,"3,582",22.8.31.수,점심에 방문,4번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,밝아양,"6,973",22.11.3.목,점심에 방문,6번째 방문,영수증,0,굿,긍정,굿
이수역점,Eunoia37,"1,207",22.9.17.토,점심에 방문,1번째 방문,영수증,0,짜장면이 소스도 많고 맛나요~~^^,긍정,맛나요
이수역점,엘지9,212,22.9.8.목,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,sim****,502,22.8.14.일,저녁에 방문,1번째 방문,영수증,0,ㅎㅎ,긍정,ㅎㅎ
이수역점,조한준,567,22.7.30.토,점심에 방문,1번째 방문,영수증,0,맛있음,긍정,맛있음
이수역점,후후후6759,558,22.7.24.일,저녁에 방문,1번째 방문,영수증,0,맛있어요 👍,긍정,맛있어요
이수역점,biglittle,"1,333",22.8.25.목,저녁에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,psy****,"3,582",22.8.11.목,점심에 방문,3번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,kns8770,980,22.4.25.월,밤에 방문,2번째 방문,영수증,0,"짬뽕하고 탕수육이 정말 맛나요
잘 먹었습니다",긍정,정말 맛나요
이수역점,찐찐찐이야,"1,519",22.7.14.목,저녁에 방문,3번째 방문,영수증,0,굿,긍정,굿
이수역점,고물수레,"3,619",22.7.14.목,저녁에 방문,2번째 방문,영수증,0,굿,긍정,굿
이수역점,이쁜여우887,977,22.5.15.일,저녁에 방문,2번째 방문,영수증,0,"짬뽕 시켰는데 홍합에서 비린내 나서 거의 못 먹었어요.
탕수육은 진짜 맛있는데…ㅠㅠ",부정,비린내
이수역점,wel****,545,22.8.14.일,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,로사메리,"1,155",22.7.21.목,점심에 방문,16번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,두꺼비5966,677,22.8.12.금,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,yuki88,"1,172",22.8.11.목,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,yys****,886,22.7.29.금,점심에 방문,2번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,거독21,114,22.8.3.수,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,sup****,839,22.7.7.목,점심에 방문,17번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,로사메리,"1,155",22.7.5.화,점심에 방문,15번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,kns8770,980,22.3.27.일,점심에 방문,1번째 방문,영수증,0,짬뽕도 맛나고 탕수육도 맛있어요,긍정,맛있어요
이수역점,yys****,886,22.7.20.수,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,bo****,87,22.5.21.토,저녁에 방문,1번째 방문,영수증,0,탕수육이 쫄깃쫄깃 해요,긍정,쫄깃쫄깃
이수역점,Vsywvsj,"1,580",22.4.10.일,저녁에 방문,1번째 방문,영수증,0,"집 근처라서, 직접 받으러 가니까 5분도 안되서 나오고 좋았어요.",긍정,좋았어요
이수역점,dta****,735,22.6.26.일,점심에 방문,1번째 방문,영수증,0,굳,긍정,굳
이수역점,쩡양50,344,22.6.18.토,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,희망이8610,364,22.2.19.토,점심에 방문,2번째 방문,영수증,0,"음식은 맛있는데~
2층 천장이 낮아서 머리 부딪히지 않게 조심해야 해요~",부정,천장이 낮아서
이수역점,나2218,"1,566",22.2.17.목,점심에 방문,2번째 방문,영수증,0,포장 너무 깔끔하고 좋아요!,긍정,좋아요
이수역점,그때 그시절,294,22.3.9.수,점심에 방문,1번째 방문,영수증,0,완전 비추에요,부정,비추에요
이수역점,환영9408,146,22.5.21.토,저녁에 방문,2번째 방문,영수증,0,굿,긍정,굿
이수역점,요괴마왕,"1,664",22.6.8.수,점심에 방문,1번째 방문,영수증,0,무난합니다,긍정,무난합니다
이수역점,Chlghdql,590,22.4.14.목,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,경지니지니9,183,22.9.22.목,저녁에 방문,6번째 방문,영수증,0,짬뽕이나 짜장면이 먹고싶을때 꼬옥 여기를 선택해요,긍정,꼬옥 여기를
이수역점,eun4039,342,22.6.4.토,저녁에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
이수역점,로사메리,"1,155",22.5.12.목,점심에 방문,14번째 방문,영수증,0,좋아요,긍정,좋아요
이수역점,환영9408,146,22.5.21.토,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
이수역점,사람25,213,22.2.16.수,저녁에 방문,1번째 방문,영수증,0,가끔 가는곳인데 평소엔 잘만 먹었는데 오늘 면이 너무 불었다고 말을 해도 아니라고 손사레치고 짜장소스가 미지근하다고 얘기해도 그러냐고 웃고 마네요. 응대가 상당히 매우 미흡한 수준...,부정,면이 너무 불었다
